tic_id,hostname,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_teff,st_tefferr1,st_tefferr2,sy_dist,pl_letter,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,tran_flag,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
"TIC 299218776","Kepler-373",0.845000,0.418000,-0.418000,0.981000,0.028000,-0.025000,5787.00,200.00,-200.00,1090.45000000,"b",5.53530900000,0.00002900000,-0.00002900000,1.36000000,0.67000000,-0.67000000,2.42000000,,,"M-R relationship",89.81000,,,0.000000,,,1,2454965.76048000,0.00318000,-0.00318000
"TIC 164779321","Kepler-282",0.890000,0.360000,-0.070000,0.970000,0.100000,-0.120000,5656.00,60.00,-60.00,1337.61000000,"e",44.34700000000,,,3.10000000,1.26000000,-0.25000000,56.20000000,16.20000000,-16.70000000,"Mass",89.70000,,,0.000000,,,1,2454994.31425000,0.00280961,-0.00280961
"TIC 159763602","Kepler-1807",1.496000,0.421000,-0.421000,1.087000,0.174000,-0.139000,6455.00,175.00,-214.00,1299.32000000,"b",10.86060047000,,,2.70393215,,,7.77000000,,,"M-R relationship",89.58000,,,0.000000,,,1,2454969.65957000,0.00301000,-0.00301000
"TIC 122062725","Kepler-1113",1.170000,0.468000,-0.145000,1.120000,0.133000,-0.073000,5931.00,80.28,-109.50,1073.88000000,"b",42.30049540000,0.00020920000,-0.00020920000,2.81000000,1.13000000,-0.36000000,8.30000000,,,"M-R relationship",89.79000,,,0.000000,,,1,2455001.77877000,0.00368000,-0.00368000
"TIC 220479565","TOI-269",0.398000,0.012000,-0.012000,0.391700,0.009500,-0.009500,3514.00,70.00,-70.00,57.02250000,"b",3.69771040000,0.00000370000,-0.00000370000,2.77000000,0.12000000,-0.12000000,8.80000000,1.40000000,-1.40000000,"Mass",88.14000,0.78000,-0.90000,0.425000,0.082000,-0.086000,1,2458381.84668000,0.00033000,-0.00033000
"TIC 142381532","TOI-1823",0.804900,0.033900,-0.025800,0.841400,0.025900,-0.027800,4927.00,58.00,-57.00,71.64560000,"b",38.80000000000,0.01000000000,-0.01000000000,7.54062410,0.33185186,-0.25202617,67.40000000,8.10000000,-8.30000000,"Mass",,,,0.000000,,,1,2459645.70502000,0.00071000,-0.00071000
"TIC 237158408","Kepler-1540",0.690000,0.025000,-0.030000,0.740000,0.030000,-0.044000,4540.00,69.37,-88.20,244.96000000,"b",125.41311770000,0.00041890000,-0.00041890000,2.49000000,0.19000000,-0.14000000,6.76000000,,,"M-R relationship",89.82000,,,0.000000,,,1,2455028.62717000,0.00264000,-0.00264000
"TIC 238608004","K2-345",0.520000,0.010000,-0.010000,0.560000,0.010000,-0.010000,3779.00,30.00,-26.00,162.40800000,"b",10.36743700000,0.00002000000,-0.00001900000,2.11000000,0.20000000,-0.09000000,5.10000000,,,"M-R relationship",,,,,,,1,2457141.71034800,0.00142300,-0.00146800
"TIC 27491137","TOI-2076",0.796000,0.028600,-0.021700,0.855700,0.020100,-0.021200,5192.00,61.00,-58.00,41.90910000,"c",21.01532700000,0.00002300000,-0.00002300000,3.69441587,0.14154765,-0.11063756,55.00000000,,,"Mass",89.84000,0.12000,-0.12000,0.000000,,,1,2458748.68944000,0.00063000,-0.00063000
"TIC 123130285","Kepler-1907",0.800000,0.088000,-0.088000,0.752000,0.106000,-0.057000,5159.00,153.00,-153.00,292.11100000,"c",14.86390018000,,,1.15547044,,,1.63000000,,,"M-R relationship",84.23000,,,0.000000,,,1,2454975.95160000,0.00520000,-0.00520000
"TIC 27240575","Kepler-1969",1.007000,0.318000,-0.106000,1.111000,0.130000,-0.159000,6046.00,190.00,-211.00,1204.54000000,"b",6.64752006500,,,1.68161001,,,3.47000000,,,"M-R relationship",89.47000,,,0.000000,,,1,2454970.13371000,0.00517000,-0.00517000
"TIC 328081248","TOI-5799",0.343000,0.010000,-0.010000,0.327000,0.020000,-0.020000,3521.00,157.00,-157.00,27.81230000,"b",4.16466319800,0.00059818800,-0.00063409000,1.85800000,0.25500000,-0.16800000,4.11000000,,,"M-R relationship",88.67000,0.89000,-1.65000,,,,1,2459772.33450000,0.00200000,-0.00200000
"TIC 1259690584","HIP 78530",2.108760,0.067185,-0.058845,2.500000,,,10500.00,,,136.75900000,"b",,,,12.00000000,,,7300.00000000,300.00000000,-300.00000000,"Mass",,,,,,,0,,,
"TIC 270617233","Kepler-1491",0.990000,0.219000,-0.083000,1.000000,0.049000,-0.051000,5728.00,84.52,-115.34,2065.59000000,"b",16.58617620000,0.00022140000,-0.00022140000,1.51000000,0.35000000,-0.14000000,2.89000000,,,"M-R relationship",89.47000,,,0.000000,,,1,2454966.27870000,0.01030000,-0.01030000
"TIC 89020549","TOI-132",0.900000,0.020000,-0.020000,0.970000,0.060000,-0.060000,5397.00,46.00,-46.00,163.67800000,"b",2.10970190000,0.00001200000,-0.00001100000,3.42000000,0.13000000,-0.14000000,22.40000000,1.90000000,-1.92000000,"Mass",85.03000,1.30000,-1.84000,0.059000,0.050000,-0.037000,1,2458333.23095000,0.00094000,-0.00096000
"TIC 273383120","Kepler-115",1.205000,0.230000,-0.230000,1.042000,0.030000,-0.034000,5979.00,132.00,-132.00,623.60900000,"b",2.40367900000,0.00001200000,-0.00001200000,1.09000000,0.21000000,-0.21000000,1.32000000,,,"M-R relationship",80.55000,,,0.000000,,,1,2454967.72847000,0.00305000,-0.00305000
"TIC 120103325","Kepler-158",0.624000,0.079000,-0.079000,0.655000,0.015000,-0.015000,4623.00,200.00,-200.00,315.17700000,"c",28.55138300000,0.00014000000,-0.00014000000,1.90000000,0.30000000,-0.30000000,4.27000000,,,"M-R relationship",89.17000,,,0.000000,,,1,2455018.47678000,0.00247000,-0.00247000
"TIC 242961495","K2-80",0.841458,0.030552,-0.021737,0.913111,0.020845,-0.024425,5377.00,50.00,-50.00,200.80200000,"d",28.86725300000,0.00514000000,-0.00462500000,2.55211506,0.27629060,-0.13953552,7.04000000,,,"M-R relationship",89.39678,0.42941,-0.76786,,,,1,2457082.93709000,0.00363700,-0.00447700
"TIC 271260980","Kepler-116",1.454000,0.273000,-0.273000,1.198000,0.019000,-0.029000,6142.00,100.00,-100.00,955.16800000,"b",5.96873400000,0.00000900000,-0.00000900000,3.42000000,0.65000000,-0.65000000,11.60000000,,,"M-R relationship",89.25000,,,0.000000,,,1,2454970.15762000,0.00092000,-0.00092000
"TIC 159106207","Kepler-1311",1.400000,0.297000,-0.296000,1.050000,0.083000,-0.058000,5748.00,87.26,-72.30,866.33100000,"c",2.53573424000,0.00001018000,-0.00001018000,1.22000000,0.28000000,-0.24000000,1.98000000,,,"M-R relationship",89.37000,,,0.000000,,,1,2454966.01410000,0.00351000,-0.00351000
"TIC 4616072","HATS-45",1.315000,0.064000,-0.064000,1.272000,0.048000,-0.048000,6450.00,110.00,-110.00,772.11000000,"b",4.18762440000,0.00000560000,-0.00000560000,14.41477400,1.04243700,-1.04243700,222.48100000,47.67450000,-47.67450000,"Mass",85.61000,0.42000,-0.42000,0.240000,,,1,2456731.19533000,0.00073000,-0.00073000
"TIC 51641442","EPIC 228836835",0.320000,0.070000,-0.070000,0.418179,0.020881,-0.020881,3782.00,152.00,-152.00,150.12400000,"b",0.72811300000,0.00006300000,-0.00006300000,1.10000000,0.30000000,-0.20000000,1.37000000,,,"M-R relationship",89.70000,7.00000,-5.00000,,,,1,2457585.45061000,0.00140000,-0.00120000
"TIC 272489533","Kepler-251",0.890000,0.155000,-0.155000,0.891000,0.019000,-0.027000,5526.00,100.00,-100.00,924.62500000,"c",16.51404300000,0.00005400000,-0.00005400000,2.77000000,0.49000000,-0.49000000,8.10000000,,,"M-R relationship",89.22000,,,0.000000,,,1,2455009.11632000,0.00181000,-0.00181000
"TIC 298837729","Kepler-195",0.775000,0.284000,-0.284000,0.867000,0.017000,-0.027000,5329.00,200.00,-200.00,652.05100000,"c",34.09686300000,0.00037100000,-0.00037100000,1.55000000,0.57000000,-0.57000000,3.02000000,,,"M-R relationship",89.65000,,,0.000000,,,1,2454986.81712000,0.00551000,-0.00551000
"TIC 143713715","HD 135625",1.357430,0.049349,-0.062722,1.280000,0.060000,-0.060000,6040.64,127.25,-91.52,56.51800000,"b",4055.00000000000,45.00000000000,-44.00000000000,13.30000000,,,731.00533610,254.26272560,-95.34852210,"Mass",93.00000,39.00000,-43.00000,0.160000,0.040000,-0.030000,0,,,
"TIC 257605131","TOI-451",0.879000,0.032000,-0.032000,0.950000,0.020000,-0.020000,5550.00,56.00,-56.00,123.73900000,"d",16.36498800000,0.00004400000,-0.00004400000,4.07000000,0.15000000,-0.15000000,15.60000000,,,"M-R relationship",89.25000,0.08400,-0.10000,0.000000,,,1,2458416.63478000,0.00088000,-0.00092000
"TIC 122450207","Kepler-1410",0.600000,0.031000,-0.035000,0.630000,0.036000,-0.039000,4092.00,100.24,-77.85,367.00000000,"b",60.86616800000,0.00051610000,-0.00051610000,1.78000000,0.12000000,-0.14000000,3.82000000,,,"M-R relationship",89.75000,0.00430,-0.05200,0.000000,,,1,2455012.28498000,0.00688000,-0.00688000
"TIC 419411415","TOI-5205",0.394000,0.011000,-0.011000,0.392000,0.015000,-0.015000,3430.00,54.00,-54.00,86.44930000,"b",1.63075700000,0.00000100000,-0.00000100000,11.60000000,0.30000000,-0.30000000,343.00000000,18.00000000,-17.00000000,"Mass",88.21000,0.24000,-0.22000,0.020000,0.020000,-0.014000,1,2459443.47179000,0.00019000,-0.00019000
"TIC 264899051","HD 216520",0.760000,0.007000,-0.007000,0.820000,0.040000,-0.040000,5103.00,20.00,-20.00,19.55200000,"b",35.45000000000,0.01100000000,-0.01100000000,3.18000000,,,10.26000000,0.99000000,-0.99000000,"Msini",,,,0.090000,0.060000,-0.060000,0,2455216.80000000,1.30000000,-1.40000000
"TIC 416266820","Kepler-573",1.020000,0.131000,-0.083000,0.990000,0.032000,-0.036000,5746.00,59.48,-51.43,771.47100000,"b",22.18329658000,0.00004593000,-0.00004593000,2.79000000,0.36000000,-0.23000000,8.20000000,,,"M-R relationship",89.96000,,,0.000000,,,1,2455002.49687000,0.00176000,-0.00176000
"TIC 159723041","Kepler-1295",0.890000,0.101000,-0.055000,0.920000,0.042000,-0.045000,5486.00,70.55,-100.36,1174.46000000,"b",3.81371974000,0.00002278000,-0.00002278000,1.55000000,0.20000000,-0.12000000,3.02000000,,,"M-R relationship",88.78000,,,0.000000,,,1,2454965.57103000,0.00496000,-0.00496000
"TIC 202426247","TOI-1860",0.940000,0.020000,-0.020000,0.990000,0.030000,-0.030000,5752.00,100.00,-100.00,45.86400000,"b",1.06621070000,0.00000140000,-0.00000140000,1.31000000,0.04000000,-0.04000000,2.27000000,,,"M-R relationship",,,,,,,1,2458683.60410000,0.00030000,-0.00030000
"TIC 49430892","K2-46",1.290000,0.120000,-0.120000,0.960000,0.020000,-0.020000,6256.00,37.00,-37.00,449.23700000,"b",19.15410000000,0.00410000000,-0.00410000000,2.05000000,0.24000000,-0.24000000,4.86000000,,,"M-R relationship",88.64866,0.97604,-1.74132,,,,1,2456815.33530000,0.00820000,-0.00820000
"TIC 139036617","Kepler-1980",0.990000,0.163000,-0.054000,1.049000,0.059000,-0.073000,5819.00,69.00,-87.00,1709.40000000,"b",33.02571790000,0.00061810000,-0.00061810000,2.21000000,0.36000000,-0.12000000,5.52000000,,,"M-R relationship",89.94000,,,0.000000,,,1,2454994.01000000,0.01230000,-0.01230000
"TIC 422618003","GJ 900 A",0.716187,0.021205,-0.021205,1.080000,,,3976.00,,,20.80650000,"b",,,,12.40000000,,,3496.11247700,,,"Mass",,,,,,,0,,,
"TIC 120252452","Kepler-200",0.944000,0.158000,-0.158000,0.972000,0.031000,-0.034000,5678.00,100.00,-100.00,665.91200000,"c",10.22215700000,0.00005300000,-0.00005300000,1.59000000,0.29000000,-0.29000000,3.15000000,,,"M-R relationship",88.23000,,,0.000000,,,1,2454968.89056000,0.00297000,-0.00297000
"TIC 134200185","TOI-500",0.678000,0.016000,-0.016000,0.740000,0.017000,-0.017000,4440.00,100.00,-100.00,47.39240000,"d",26.23300000000,0.02000000000,-0.02000000000,6.35000000,,,33.12000000,0.88000000,-0.88000000,"Msini",,,,0.016000,0.017000,-0.011000,0,2458587.22000000,0.22000000,-0.20000000
"TIC 184299435","Kepler-817",1.030000,0.235000,-0.121000,1.030000,0.117000,-0.082000,5861.00,259.88,-241.24,1484.46000000,"b",3.99010622900,0.00000135800,-0.00000135800,9.03000000,2.06000000,-1.13000000,60.20000000,,,"M-R relationship",87.09000,,,0.000000,,,1,2455188.84073300,0.00024500,-0.00024500
"TIC 439842788","WASP-177",0.885000,0.046000,-0.046000,0.876000,0.038000,-0.038000,5017.00,70.00,-70.00,176.81800000,"b",3.07172200000,0.00000100000,-0.00000100000,17.71022000,7.39794000,-4.03524000,161.45764000,12.07754000,-12.07754000,"Mass",84.14000,0.66000,-0.83000,,,,1,2457994.37140000,0.00028000,-0.00028000
"TIC 171879024","Kepler-305",0.827279,,,0.820000,,,4974.00,123.00,-123.00,868.47700000,"e",3.20538000000,,,1.79381530,,,3.87000000,,,"M-R relationship",87.10000,,,0.000000,,,1,2455187.63100000,0.00330000,-0.00330000
"TIC 71528173","HD 331093",1.111200,0.056281,-0.062040,1.030000,0.079000,-0.079000,5544.00,33.00,-33.00,50.19280000,"b",621.62000000000,16.11000000000,-16.11000000000,13.60000000,,,476.74261050,34.96112477,-34.96112477,"Msini",0.37040,,,0.590000,0.030000,-0.030000,0,,,
"TIC 58825110","TOI-5301",2.190000,0.120000,-0.110000,1.483000,0.081000,-0.140000,6240.00,160.00,-160.00,629.16100000,"b",5.85885800000,0.00001600000,-0.00001600000,13.09208946,0.85188253,-0.78462865,1182.32167404,117.59651059,-117.59651059,"Mass",83.30000,1.90000,-1.00000,0.330000,0.110000,-0.100000,1,2459277.36981000,0.00099000,-0.00099000
"TIC 28230581","Kepler-1121",1.590000,0.397000,-0.293000,1.290000,0.130000,-0.091000,6231.00,90.24,-72.86,482.04700000,"b",13.15141081000,0.00005864000,-0.00005864000,1.91000000,0.48000000,-0.46000000,4.31000000,,,"M-R relationship",84.73000,,,0.000000,,,1,2454977.16108000,0.00336000,-0.00336000
"TIC 318696424","WASP-38",1.520000,0.070000,-0.070000,1.760000,0.280000,-0.280000,6180.00,50.00,-50.00,136.24000000,"b",6.87188000000,0.00001000000,-0.00001000000,13.78707000,0.67254000,-0.67254000,1093.33520000,114.41880000,-114.41880000,"Mass",89.50000,0.35000,-0.35000,0.030000,0.000000,0.000000,1,2455363.40837000,0.00051000,-0.00051000
"TIC 399860218","Kepler-124",0.636000,0.030000,-0.030000,0.706000,0.010000,-0.006000,4984.00,100.00,-100.00,420.04600000,"c",13.82137500000,0.00003700000,-0.00003700000,1.75000000,0.09000000,-0.09000000,3.71000000,,,"M-R relationship",86.05000,,,0.000000,,,1,2454964.79391000,0.00140000,-0.00140000
"TIC 123417850","Kepler-446",0.240000,0.040000,-0.040000,0.220000,0.050000,-0.050000,3359.00,60.00,-60.00,96.33900000,"b",1.56540900000,0.00000330000,-0.00000330000,1.50000000,0.25000000,-0.25000000,2.86000000,,,"M-R relationship",87.42000,0.62000,-0.37000,0.000000,,,1,2454965.91350000,0.00190000,-0.00190000
"TIC 158635959","Kepler-1952",1.305000,0.193000,-0.266000,0.922000,0.074000,-0.067000,5973.00,120.00,-108.00,852.06200000,"b",27.21080017000,,,1.23923346,,,2.07000000,,,"M-R relationship",80.02000,,,0.000000,,,1,2454965.36970000,0.01420000,-0.01420000
"TIC 159581842","Kepler-916",0.810000,0.050000,-0.045000,0.850000,0.042000,-0.047000,5248.00,98.84,-91.38,830.71200000,"b",32.29687980000,0.00024890000,-0.00024890000,1.76000000,0.14000000,-0.13000000,3.75000000,,,"M-R relationship",89.78000,,,0.000000,,,1,2454971.52078000,0.00654000,-0.00654000
"TIC 120899945","Kepler-242",0.850000,0.522000,-0.522000,0.748000,0.017000,-0.021000,5020.00,200.00,-200.00,600.24100000,"c",14.49648100000,0.00008300000,-0.00008300000,2.00000000,1.23000000,-1.23000000,4.66000000,,,"M-R relationship",84.34000,,,0.000000,,,1,2454976.41348000,0.00346000,-0.00346000
"TIC 389506883","HD 39194",0.783742,0.038862,-0.063077,0.670000,0.040000,-0.040000,5205.00,23.00,-23.00,26.41310000,"b",5.63680000000,0.00040000000,-0.00040000000,1.83000000,,,4.00000000,0.30000000,-0.30000000,"Msini",,,,0.207000,,,0,,,
"TIC 158843826","Kepler-1198",0.900000,0.095000,-0.056000,0.930000,0.043000,-0.050000,5517.00,80.26,-98.45,743.03000000,"b",7.68477160000,0.00003250000,-0.00003250000,1.47000000,0.18000000,-0.10000000,2.76000000,,,"M-R relationship",89.89000,,,0.000000,,,1,2454970.63985000,0.00383000,-0.00383000
"TIC 413753029","K2-289",1.025000,0.030000,-0.028000,0.953000,0.037000,-0.051000,5529.00,77.00,-74.00,274.30000000,"b",13.15696900000,0.00004700000,-0.00005100000,9.10000000,0.30000000,-0.30000000,61.00000000,,,"M-R relationship",88.48000,0.07000,-0.07000,,,,1,2456897.14325000,0.00097000,-0.00094000
"TIC 176287658","GJ 1002",0.137000,0.005000,-0.005000,0.120000,0.010000,-0.010000,3024.00,52.00,-52.00,4.84867000,"b",10.34650000000,0.02700000000,-0.02700000000,1.03000000,,,1.08000000,0.13000000,-0.13000000,"Msini",,,,,,,0,2458583.27000000,0.22000000,-0.22000000
"TIC 159643991","Kepler-657",1.010000,0.198000,-0.090000,1.010000,0.055000,-0.057000,5808.00,88.65,-121.47,1691.88000000,"b",24.54350418000,0.00006435000,-0.00006435000,3.52000000,0.69000000,-0.32000000,12.20000000,,,"M-R relationship",89.91000,,,0.000000,,,1,2455020.91953000,0.00212000,-0.00212000
"TIC 468574941","TOI-2046",1.210000,0.070000,-0.070000,1.130000,0.190000,-0.190000,6250.00,140.00,-140.00,289.66800000,"b",1.49718420000,0.00000310000,-0.00000330000,16.14093221,1.23298788,-1.23298788,731.00533610,88.99195396,-88.99195396,"Mass",83.60000,0.90000,-0.90000,,,,1,2457792.27670000,0.00240000,-0.00220000
"TIC 273694712","Kepler-315",1.037000,0.202000,-0.202000,0.831000,0.020000,-0.014000,5796.00,108.00,-108.00,1160.63000000,"c",265.46933500000,0.00622300000,-0.00622300000,4.15000000,0.96000000,-0.96000000,16.10000000,,,"M-R relationship",89.31000,,,0.000000,,,1,2454984.06838000,0.01006000,-0.01006000
"TIC 275568400","Kepler-359",1.086000,0.503000,-0.503000,0.827000,0.030000,-0.029000,6248.00,250.00,-250.00,1443.21000000,"d",77.09569100000,0.00145300000,-0.00145300000,4.01000000,1.91000000,-1.91000000,2.70000000,2.50000000,-1.50000000,"Mass",88.00000,,,0.000000,,,1,2455035.67392000,0.01213000,-0.01213000
"TIC 159179987","Kepler-341",1.024000,0.519000,-0.519000,0.976000,0.030000,-0.029000,6012.00,200.00,-200.00,1047.03000000,"d",27.66631300000,0.00029700000,-0.00029700000,1.85000000,0.94000000,-0.94000000,4.08000000,,,"M-R relationship",88.98000,,,0.000000,,,1,2454976.86829000,0.00710000,-0.00710000
"TIC 281748980","K2-320",0.300000,0.003000,-0.003000,0.117000,0.011000,-0.011000,3157.00,7.00,-7.00,108.74000000,"b",1.99500000000,0.00100000000,-0.00100000000,2.62000000,0.23000000,-0.15000000,7.37000000,,,"M-R relationship",87.84000,1.41000,-1.97000,,,,1,2457908.60200000,,
"TIC 399912169","Kepler-229",0.728000,0.257000,-0.257000,0.808000,0.017000,-0.021000,5120.00,200.00,-200.00,826.26500000,"d",41.19491200000,0.00024800000,-0.00024800000,3.85000000,1.38000000,-1.38000000,14.20000000,,,"M-R relationship",89.96000,,,0.000000,,,1,2454998.02365000,0.00316000,-0.00316000
"TIC 98720809","K2-229",0.790000,0.010000,-0.010000,0.870000,0.010000,-0.010000,5315.00,35.00,-35.00,102.56400000,"b",0.58421600000,0.00002200000,-0.00002200000,1.00000000,0.02000000,-0.02000000,2.55000000,0.38000000,-0.38000000,"Mass",89.70000,4.00000,-4.00000,0.000000,,,1,2457646.56655000,0.00046000,-0.00077000
"TIC 281885301","K2-19",0.820000,0.030000,-0.030000,0.880000,0.030000,-0.030000,5322.00,100.00,-100.00,289.82700000,"c",11.89930000000,0.00080000000,-0.00080000000,4.10000000,0.20000000,-0.20000000,10.80000000,0.60000000,-0.60000000,"Mass",91.10000,0.10000,-0.10000,0.210000,0.030000,-0.030000,1,2456853.00070000,0.00040000,-0.00040000
"TIC 248608315","HD 224018",1.147000,0.028000,-0.028000,1.013000,0.069000,-0.061000,5784.00,60.00,-60.00,105.48000000,"c",36.57669000000,0.00019000000,-0.00017000000,2.42000000,0.07000000,-0.08000000,10.40000000,1.30000000,-1.10000000,"Mass",89.80000,0.20000,-0.20000,0.020000,0.020000,-0.020000,1,2457778.15440000,0.00800000,-0.00840000
"TIC 147677253","K2-245",1.250000,0.030000,-0.030000,0.830000,0.020000,-0.010000,5793.00,66.00,-52.00,456.06400000,"b",11.89307000000,0.00065000000,-0.00063000000,4.34000000,0.19000000,-0.14000000,17.40000000,,,"M-R relationship",,,,,,,1,2457587.55240000,0.00180000,-0.00180000
"TIC 121731834","Kepler-65",1.410000,0.030000,-0.030000,1.250000,0.060000,-0.060000,6211.00,66.00,-66.00,303.72800000,"b",2.15491000000,0.00000500000,-0.00000500000,1.42000000,0.03000000,-0.03000000,2.40000000,2.40000000,-1.60000000,"Mass",92.20000,1.30000,-1.40000,0.028000,0.031000,-0.020000,1,2454966.49900000,0.00130000,-0.00130000
"TIC 164557694","Kepler-1253",1.100000,0.150000,-0.129000,0.970000,0.062000,-0.057000,5850.00,65.89,-56.44,514.52400000,"b",68.88619150000,0.00052700000,-0.00052700000,1.33000000,0.18000000,-0.18000000,2.33000000,,,"M-R relationship",89.84000,,,0.000000,,,1,2454993.29804000,0.00588000,-0.00588000
,"KMT-2023-BLG-0735L",,,,0.610000,0.340000,-0.340000,,,,6390.00000000,"b",,,,6.97000000,,,38.77506565,21.61233168,-21.61233168,"Mass",,,,,,,0,,,
"TIC 353475866","TOI-1693",0.460000,0.010000,-0.010000,0.490000,0.030000,-0.030000,3499.00,70.00,-70.00,30.79470000,"b",1.76669570000,0.00000540000,-0.00000540000,1.41000000,0.10000000,-0.10000000,2.57000000,,,"M-R relationship",,,,,,,1,2458817.68270000,0.00140000,-0.00140000
,"KMT-2017-BLG-0165L",,,,0.760000,0.340000,-0.270000,,,,4530.00000000,"b",,,,6.45000000,,,34.00000000,15.00000000,-12.00000000,"Mass",,,,,,,0,,,
"TIC 270700335","Kepler-1993",3.062000,0.943000,-2.200000,1.373000,0.205000,-0.512000,5159.00,171.00,-155.00,1031.91000000,"b",26.65657370000,0.00020520000,-0.00020520000,4.15000000,1.28000000,-2.98000000,16.10000000,,,"M-R relationship",88.72000,,,0.000000,,,1,2454964.59433000,0.00685000,-0.00685000
"TIC 159217436","Kepler-207",1.588000,0.302000,-0.302000,1.313000,0.025000,-0.028000,5920.00,116.00,-116.00,875.51900000,"b",1.61186500000,0.00000600000,-0.00000600000,1.57000000,0.30000000,-0.30000000,3.09000000,,,"M-R relationship",73.17000,,,0.000000,,,1,2454966.57041000,0.00226000,-0.00226000
"TIC 271355638","Kepler-163",0.917000,0.380000,-0.380000,0.882000,0.065000,-0.032000,5776.00,200.00,-200.00,689.81400000,"b",7.81093700000,0.00010700000,-0.00010700000,1.05000000,0.44000000,-0.44000000,1.16000000,,,"M-R relationship",85.78000,,,0.000000,,,1,2454965.30430000,0.00674000,-0.00674000
"TIC 82604982","BD+15 2375",8.950000,1.450000,-1.450000,1.080000,0.140000,-0.140000,4649.00,30.00,-30.00,768.04500000,"b",153.22000000000,0.44000000000,-0.44000000000,13.80000000,,,337.21763000,85.81410000,-85.81410000,"Msini",,,,0.001000,0.250000,-0.001000,0,,,
,"OGLE-2014-BLG-0221L",,,,0.690000,0.260000,-0.300000,,,,3680.00000000,"b",,,,12.90000000,,,1382.55357045,524.41687155,-607.05225737,"Mass",,,,,,,0,,,
"TIC 298785034","Kepler-1246",0.690000,0.023000,-0.037000,0.730000,0.031000,-0.044000,4611.00,49.69,-51.31,436.50500000,"b",11.32271513000,0.00008852000,-0.00008852000,1.36000000,0.20000000,-0.22000000,2.42000000,,,"M-R relationship",84.06000,,,0.000000,,,1,2454969.05664000,0.00543000,-0.00543000
"TIC 325335564","K2-49",0.450000,0.120000,-0.120000,0.510000,0.140000,-0.140000,4175.00,97.00,-97.00,457.12500000,"b",2.77065000000,0.00015000000,-0.00015000000,1.93000000,0.53000000,-0.53000000,4.38000000,,,"M-R relationship",,,,,,,1,2456810.02030000,0.00260000,-0.00260000
"TIC 369021303","GJ 676 A",0.690000,0.070000,-0.070000,0.626000,0.063000,-0.063000,3734.00,181.00,-181.00,16.02720000,"e",35.47358000000,0.01560000000,-0.01472000000,2.47000000,,,6.67439655,0.63565681,-0.63565681,"Msini",,,,0.152000,0.086000,-0.060000,0,,,
"TIC 164652245","Kepler-37",0.772000,,,0.800000,,,5288.00,44.00,-44.00,63.92070000,"e",51.19600000000,,,0.37000000,0.18000000,-0.18000000,8.10000000,1.70000000,-1.70000000,"Msini",89.95000,,,0.000000,,,1,2455028.73000000,0.01100000,-0.01100000
"TIC 159389232","Kepler-1749",0.553000,0.027000,-0.039000,0.551000,0.035000,-0.035000,3957.00,71.00,-87.00,268.20000000,"b",14.53409958000,,,1.61301783,,,3.23000000,,,"M-R relationship",88.07000,,,0.000000,,,1,2454978.42643000,0.00257000,-0.00257000
"TIC 63004906","Kepler-245",0.795000,0.053000,-0.053000,0.856000,0.020000,-0.026000,5100.00,100.00,-100.00,861.52700000,"b",7.49019000000,0.00001900000,-0.00001900000,2.57000000,0.18000000,-0.18000000,146.78000000,,,"Mass",89.95000,,,0.000000,,,1,2455007.94919000,0.00132000,-0.00132000
"TIC 5078530","HIP 57274",0.680000,0.030000,-0.030000,0.730000,0.050000,-0.050000,4640.00,100.00,-100.00,25.86180000,"c",32.03000000000,0.02000000000,-0.02000000000,14.20000000,,,130.00000000,3.00000000,-3.00000000,"Msini",,,,0.050000,0.020000,-0.020000,0,2455793.03500000,0.17600000,-0.17600000
"TIC 31374837","TOI-431",0.731000,0.022000,-0.022000,0.780000,0.070000,-0.070000,4850.00,75.00,-75.00,32.56860000,"d",12.46103000000,0.00002000000,-0.00002000000,3.29000000,0.09000000,-0.09000000,9.90000000,1.53000000,-1.49000000,"Mass",89.70000,0.20000,-0.20000,0.000000,,,1,2458627.54530000,0.00030000,-0.00030000
"TIC 269032792","Kepler-999",1.650000,0.457000,-0.341000,1.290000,0.158000,-0.118000,6237.00,104.45,-85.91,545.06300000,"b",5.99185701700,0.00000817300,-0.00000817300,2.34000000,0.65000000,-0.49000000,6.08000000,,,"M-R relationship",85.77000,,,0.000000,,,1,2454969.88214000,0.00117000,-0.00117000
