tid,toipfx,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_dist,toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
465933345,"6274",2.3323801,0.1047890,-0.1047890,6498.6000000,126.5000000,-126.5000000,502.9790000,"6274.01",1.1109316,0.0000823,-0.0000823,12.8052345,0.7632362,-0.7632362,2460014.4070660,0.002211,-0.002211
49043968,"6275",1.1417201,0.0533769,-0.0533769,6132.0000000,127.5070000,-127.5070000,362.0870000,"6275.01",6.2462252,0.0004217,-0.0004217,13.4614756,0.6542050,-0.6542050,2460017.8585260,0.000768,-0.000768
397362481,"6276",0.6307150,0.0536482,-0.0536482,4633.8700000,143.2880000,-143.2880000,12.7781000,"6276.01",6.2031608,0.0004513,-0.0004513,1.0214599,0.5741247,-0.5741247,2460017.1171350,0.001991,-0.001991
397362481,"6276",0.6307150,0.0536482,-0.0536482,4633.8700000,143.2880000,-143.2880000,12.7781000,"6276.02",4.4660680,0.0003148,-0.0003148,0.9794583,0.4124550,-0.4124550,2460014.8472160,0.002144,-0.002144
397362481,"6276",0.6307150,0.0536482,-0.0536482,4633.8700000,143.2880000,-143.2880000,12.7781000,"6276.03",7.8708661,0.0007653,-0.0007653,1.0314874,0.4241981,-0.4241981,2460018.5724480,0.002918,-0.002918
462206806,"6277",1.0986600,0.0559673,-0.0559673,5704.0000000,131.8890000,-131.8890000,362.3740000,"6277.01",3.3733921,0.0000647,-0.0000647,14.5810502,0.7638092,-0.7638092,2460016.2452780,0.000548,-0.000548
157230659,"6278",1.5290500,0.0744673,-0.0744673,5869.0000000,123.9280000,-123.9280000,446.4420000,"6278.01",7.5337657,0.0021649,-0.0021649,10.6111190,0.7725753,-0.7725753,2460019.1412300,0.002268,-0.002268
449951606,"6279",3.4400000,0.1700000,-0.1700000,8254.0000000,144.8000000,-144.8000000,860.3790000,"6279.01",5.1681189,0.0000304,-0.0000304,13.3663000,0.9235490,-0.9235490,2460032.9302620,0.005197,-0.005197
281408474,"628",1.3800000,0.0700000,-0.0700000,6174.0000000,156.8000000,-156.8000000,178.6800000,"628.01",3.4076000,0.0001400,-0.0001400,12.1343000,0.5797820,-0.5797820,2458469.2352000,0.000430,-0.000430
370877263,"6280",1.2800000,0.0600000,-0.0600000,6429.0000000,135.2000000,-135.2000000,199.5310000,"6280.01",15.9865412,0.0000227,-0.0000227,7.5208800,1.1642600,-1.1642600,2460087.1691740,0.001133,-0.001133
152569268,"6281",0.8700000,0.0800000,-0.0800000,4160.1000000,120.7000000,-120.7000000,57.7451000,"6281.01",1.0542548,0.0000029,-0.0000029,2.7738500,1.1987200,-1.1987200,2460038.1102560,0.002339,-0.002339
270456887,"6456",1.3373400,0.0755050,-0.0755050,6763.0000000,157.4000000,-157.4000000,530.3970000,"6456.01",2.2685932,0.0002190,-0.0002190,19.7806144,16.5383600,-16.5383600,2459963.8879750,0.001337,-0.001337
328502522,"6457",1.4143000,0.0738995,-0.0738995,6080.7000000,139.3000000,-139.3000000,263.8070000,"6457.01",41.4186335,0.0001542,-0.0001542,10.7342874,0.6135443,-0.6135443,2460280.0418060,0.001835,-0.001835
2507547,"6458",2.0913501,0.0814070,-0.0814070,6200.9300000,105.1690000,-105.1690000,66.5884000,"6458.01",9.7831931,0.0000340,-0.0000340,2.5360369,3.5766933,-3.5766933,2458817.0304870,0.002422,-0.002422
238317637,"6459",1.1300000,0.0500000,-0.0500000,5588.0000000,94.7000000,-94.7000000,186.7420000,"6459.01",5.1494363,0.0000219,-0.0000219,2.7672300,0.1689070,-0.1689070,2460008.6196860,0.003739,-0.003739
238197709,"646",1.8639700,0.0808844,-0.0808844,6104.0000000,126.8000000,-126.8000000,316.6430000,"646.01",13.7252522,0.0021087,-0.0021087,20.3352568,14.1154760,-14.1154760,2459184.7592710,0.001580,-0.001580
93862917,"6460",1.0400000,0.0500000,-0.0500000,5754.0000000,98.9000000,-98.9000000,299.8780000,"6460.01",4.4044418,0.0000179,-0.0000179,4.1354500,0.2932440,-0.2932440,2459984.4097520,0.003799,-0.003799
123133954,"6461",,,,6876.0000000,1036.7000000,-1036.7000000,631.4110000,"6461.01",4.0646280,0.0000111,-0.0000111,,,,2459982.3003420,0.002284,-0.002284
453009027,"6462",1.8300000,0.1000000,-0.1000000,6976.0000000,194.4000000,-194.4000000,761.8890000,"6462.01",3.8720204,0.0000062,-0.0000062,14.8477000,0.8948000,-0.8948000,2459980.5816820,0.001339,-0.001339
180989820,"6463",1.5187401,0.0907085,-0.0907085,6543.5000000,103.3000000,-103.3000000,476.6110000,"6463.01",9.8738839,0.0033383,-0.0033383,10.7705056,0.7230523,-0.7230523,2459992.2395650,0.002373,-0.002373
190643105,"6464",2.6600000,0.1300000,-0.1300000,6803.0000000,133.8000000,-133.8000000,803.4220000,"6464.01",9.6742544,0.0000492,-0.0000492,11.7179000,0.7160750,-0.7160750,2460008.9689080,0.005215,-0.005215
184801054,"6465",0.5500000,0.0200000,-0.0200000,3421.0000000,157.0000000,-157.0000000,200.8000000,"6465.01",0.6593681,0.0000018,-0.0000018,13.8937000,2.4111900,-2.4111900,2460013.8504620,0.000695,-0.000695
186707229,"6466",0.8200000,,,5712.0000000,122.0000000,-122.0000000,458.0260000,"6466.01",1.4571902,0.0000023,-0.0000023,8.1838900,,,2460013.5335120,0.000975,-0.000975
385157401,"6467",1.6400000,0.0900000,-0.0900000,6311.0000000,127.7000000,-127.7000000,885.8900000,"6467.01",11.9964056,0.0000720,-0.0000720,10.8162000,0.7014740,-0.7014740,2460009.1540350,0.004722,-0.004722
180931993,"6468",1.4500000,0.0600000,-0.0600000,6799.0000000,136.4000000,-136.4000000,601.9470000,"6468.01",12.1228168,0.0001993,-0.0001993,10.5524000,0.5966110,-0.5966110,2460007.9699600,0.002957,-0.002957
4598935,"6469",1.1800000,0.0600000,-0.0600000,5876.0000000,124.0000000,-124.0000000,310.4790000,"6469.01",24.7104662,0.0001089,-0.0001089,6.8411500,0.3940950,-0.3940950,2459972.6316890,0.006229,-0.006229
92992033,"647",5.0100000,,,4900.0000000,122.0000000,-122.0000000,553.6260000,"647.01",4.9076500,0.0050100,-0.0050100,13.2707000,,,2458470.6018400,0.010000,-0.010000
12061971,"6470",1.4000000,0.0600000,-0.0600000,6415.0000000,128.2000000,-128.2000000,592.1960000,"6470.01",13.7333847,0.0000873,-0.0000873,9.4230400,0.7082670,-0.7082670,2459998.1924830,0.003463,-0.003463
410901394,"6471",1.1500000,,,5745.0000000,122.0000000,-122.0000000,634.4540000,"6471.01",3.0758364,0.0000156,-0.0000156,5.0987800,,,2460008.9320440,0.004829,-0.004829
207937389,"6623",1.1600000,,,6452.0000000,122.0000000,-122.0000000,651.4660000,"6623.01",3.1791661,0.0008788,-0.0008788,12.9563000,,,2460094.3056690,0.003902,-0.003902
443199889,"6624",2.0100000,0.1000000,-0.1000000,6387.0000000,136.6000000,-136.6000000,398.4060000,"6624.01",10.3031578,0.0000410,-0.0000410,11.0446000,0.6380450,-0.6380450,2460087.4602450,0.002525,-0.002525
258409964,"6625",1.6100000,0.0700000,-0.0700000,6498.0000000,129.0000000,-129.0000000,954.9450000,"6625.01",5.4863844,0.0000215,-0.0000215,14.2470000,0.7468230,-0.7468230,2460088.1454660,0.003106,-0.003106
148691985,"6626",0.4500000,0.0100000,-0.0100000,3172.0000000,157.0000000,-157.0000000,158.0970000,"6626.01",1.2864856,0.0000983,-0.0000983,14.0003000,0.6162450,-0.6162450,2460092.4103850,0.001142,-0.001142
411463659,"6627",1.5600000,0.0700000,-0.0700000,6332.0000000,128.2000000,-128.2000000,853.6670000,"6627.01",4.8934688,0.0000293,-0.0000293,15.8400000,1.0956100,-1.0956100,2460092.0363590,0.002625,-0.002625
75650448,"6628",1.0900000,0.0600000,-0.0600000,5265.0000000,125.7000000,-125.7000000,320.5270000,"6628.01",18.1841890,0.0000378,-0.0000378,9.9063900,0.6257760,-0.6257760,2460093.8297350,0.001891,-0.001891
160442729,"6629",0.5900000,0.0300000,-0.0300000,3598.0000000,157.0000000,-157.0000000,233.3040000,"6629.01",4.3664669,0.0014001,-0.0014001,9.5250500,0.7300280,-0.7300280,2460086.3177170,0.003367,-0.003367
54962195,"663",0.5123610,0.0152398,-0.0152398,3719.0000000,64.0000000,-64.0000000,64.2308000,"663.01",2.5989031,0.0000064,-0.0000064,2.4312854,0.4014483,-0.4014483,2458544.3877110,0.000939,-0.000939
54962195,"663",0.5123610,0.0152398,-0.0152398,3719.0000000,64.0000000,-64.0000000,64.2308000,"663.02",4.6955986,0.0000122,-0.0000122,2.6626375,0.1998548,-0.1998548,2458543.4050680,0.001896,-0.001896
54962195,"663",0.5123610,0.0152398,-0.0152398,3719.0000000,64.0000000,-64.0000000,64.2308000,"663.03",7.1024749,0.0000326,-0.0000326,1.9895244,0.5570875,-0.5570875,2458547.1387970,0.003128,-0.003128
312612366,"6630",1.2000000,,,6617.0000000,122.0000000,-122.0000000,713.4930000,"6630.01",7.7103227,0.0000418,-0.0000418,8.5251300,,,2460082.1693060,0.005680,-0.005680
457446242,"6631",1.4100000,0.0600000,-0.0600000,6604.0000000,132.1000000,-132.1000000,690.0450000,"6631.01",3.4714821,0.0000104,-0.0000104,13.2477000,0.7056400,-0.7056400,2460094.2700960,0.002311,-0.002311
292349703,"6632",3.3400000,0.1700000,-0.1700000,5965.0000000,126.7000000,-126.7000000,854.3970000,"6632.01",5.8778295,0.0000480,-0.0000480,11.2784000,0.8566790,-0.8566790,2460085.9347100,0.007056,-0.007056
38584799,"6633",0.7300000,0.0400000,-0.0400000,4853.5000000,111.6000000,-111.6000000,197.1210000,"6633.01",6.5479496,0.0000248,-0.0000248,2.2862900,0.1632190,-0.1632190,2460149.0738840,0.004339,-0.004339
400491269,"6634",2.0400000,0.0700000,-0.0700000,7723.0000000,141.6000000,-141.6000000,681.1430000,"6634.01",23.1367550,0.0001229,-0.0001229,9.0539800,0.4324590,-0.4324590,2460073.5451490,0.005069,-0.005069
330424797,"6635",1.4700000,0.0600000,-0.0600000,7944.0000000,149.5000000,-149.5000000,700.8250000,"6635.01",8.6243051,0.0000458,-0.0000458,16.2074000,3.3643100,-3.3643100,2460091.4199660,0.005676,-0.005676
209054294,"6636",2.1600000,0.1300000,-0.1300000,6386.0000000,128.1000000,-128.1000000,914.0540000,"6636.01",3.5171227,0.0000104,-0.0000104,14.6605000,1.0714400,-1.0714400,2460092.8693140,0.002328,-0.002328
256124756,"6637",1.1900000,,,6356.0000000,122.0000000,-122.0000000,782.6420000,"6637.01",2.2312930,0.0000104,-0.0000104,15.3800000,,,2460094.0093920,0.001641,-0.001641
253917292,"6721",1.0835500,,,5693.0000000,126.0000000,-126.0000000,784.2520000,"6721.01",4.6086414,0.0008055,-0.0008055,17.9837961,0.6833645,-0.6833645,2460156.7104580,0.001775,-0.001775
220524097,"6722",0.7416960,,,5221.0000000,122.0000000,-122.0000000,449.6180000,"6722.01",3.9613114,0.0001568,-0.0001568,9.2319785,0.4656645,-0.4656645,2460156.1663390,0.001182,-0.001182
370010846,"6723",1.0255300,,,5728.0000000,122.0000000,-122.0000000,822.2240000,"6723.01",3.4852362,0.0001700,-0.0001700,12.6093335,0.5591510,-0.5591510,2460156.8274470,0.001378,-0.001378
261646133,"6724",1.6100000,0.0800000,-0.0800000,5703.4000000,110.7000000,-110.7000000,250.4910000,"6724.01",42.8614655,0.0007446,-0.0007446,4.1354900,0.2969340,-0.2969340,2460117.8121250,0.011515,-0.011515
150320610,"6725",,,,,,,51.9242000,"6725.01",2.1476974,0.0000074,-0.0000074,,,,2460193.0543350,0.003900,-0.003900
121490076,"6726",0.7600000,0.0500000,-0.0500000,4760.0000000,126.0000000,-126.0000000,46.2122000,"6726.01",14.2456603,0.0000410,-0.0000410,3.6820900,1.0483200,-1.0483200,2460160.4959210,0.002794,-0.002794
47482754,"6727",0.9200000,0.0500000,-0.0500000,5791.0000000,125.8000000,-125.8000000,136.5050000,"6727.01",15.3471548,0.0000787,-0.0000787,2.5344400,0.1652050,-0.1652050,2460199.0101640,0.007965,-0.007965
287326127,"6728",2.6100000,0.1200000,-0.1200000,6388.0000000,134.5900000,-134.5900000,337.6720000,"6728.01",24.9636551,0.0002325,-0.0002325,4.5316700,0.2903420,-0.2903420,2460190.8972450,0.009325,-0.009325
426032475,"6729",1.8600000,0.0800000,-0.0800000,6289.7000000,108.2000000,-108.2000000,186.3780000,"6729.01",7.8374554,0.0000475,-0.0000475,2.2696600,0.1511000,-0.1511000,2460194.7394420,0.006882,-0.006882
426032475,"6729",1.8600000,0.0800000,-0.0800000,6289.7000000,108.2000000,-108.2000000,186.3780000,"6729.02",3.8638303,0.0000456,-0.0000456,1.8082200,0.2053620,-0.2053620,2460204.9915750,0.019538,-0.019538
151959065,"673",1.6581700,0.0783919,-0.0783919,6114.0000000,194.0000000,-194.0000000,677.7960000,"673.01",10.5426254,0.0000064,-0.0000064,22.0104106,1.0512202,-1.0512202,2458551.6349170,0.000489,-0.000489
382521776,"6730",0.9778860,0.0554020,-0.0554020,5349.0000000,5599.1000000,-5599.1000000,432.9350000,"6730.01",4.3934744,0.0005958,-0.0005958,10.5112080,0.7905655,-0.7905655,2460186.0721130,0.001498,-0.001498
9032367,"6731",0.8051430,,,4778.0000000,123.0000000,-123.0000000,566.5440000,"6731.01",1.6318580,0.0003140,-0.0003140,11.4001790,0.8355213,-0.8355213,2460183.7480810,0.002401,-0.002401
349891396,"6732",0.5800000,0.0200000,-0.0200000,3658.0000000,157.0000000,-157.0000000,234.6720000,"6732.01",1.3003394,0.0001491,-0.0001491,12.0407000,0.5249140,-0.5249140,2460121.4986100,0.001523,-0.001523
221566773,"6733",2.2100000,0.1100000,-0.1100000,6623.0000000,134.4000000,-134.4000000,1196.7300000,"6733.01",3.2529571,0.0000178,-0.0000178,15.5894000,1.0227800,-1.0227800,2460118.5861030,0.004421,-0.004421
412666676,"6734",1.0800000,,,5917.0000000,122.0000000,-122.0000000,544.0630000,"6734.01",4.6068687,0.0000143,-0.0000143,12.7334000,,,2460114.2588410,0.002884,-0.002884
76899250,"6735",1.5000000,0.0800000,-0.0800000,6517.0000000,129.1000000,-129.1000000,768.5370000,"6735.01",3.3357969,0.0000070,-0.0000070,11.1895000,0.7956070,-0.7956070,2460123.6982890,0.001928,-0.001928
324150445,"6736",0.9600000,,,5315.0000000,122.0000000,-122.0000000,531.5460000,"6736.01",2.9879341,0.0007201,-0.0007201,11.6667000,,,2460121.9874550,0.002915,-0.002915
370009806,"6282",1.0900000,0.0500000,-0.0500000,6055.0000000,130.9000000,-130.9000000,113.8810000,"6282.01",12.4751631,0.0000658,-0.0000658,1.5647300,0.1080790,-0.1080790,2460205.5189260,0.005306,-0.005306
361218772,"6283",1.9100000,0.0700000,-0.0700000,7115.0000000,136.6000000,-136.6000000,262.9420000,"6283.01",51.6708185,0.0002900,-0.0002900,12.8776000,0.6659020,-0.6659020,2459287.3164630,0.002510,-0.002510
286763141,"6284",0.4700000,0.0100000,-0.0100000,3548.0000000,157.0000000,-157.0000000,21.0197000,"6284.01",3.4475935,0.0000133,-0.0000133,0.8304660,0.0538853,-0.0538853,2460035.8418760,0.003501,-0.003501
308778563,"6285",2.1200000,0.1000000,-0.1000000,6605.0000000,135.1000000,-135.1000000,432.7250000,"6285.01",6.8581311,0.0000127,-0.0000127,10.9703000,0.5166810,-0.5166810,2459908.4978320,0.001269,-0.001269
354285962,"6286",2.7200000,0.1200000,-0.1200000,6683.0000000,144.5000000,-144.5000000,1111.4700000,"6286.01",5.6289226,0.0001592,-0.0001592,8.9310200,0.6463820,-0.6463820,2459907.5954040,0.017471,-0.017471
22712134,"6287",1.5200000,0.0700000,-0.0700000,6262.0000000,122.2000000,-122.2000000,779.0090000,"6287.01",1.6407580,0.0000058,-0.0000058,8.6125100,0.6425630,-0.6425630,2459908.5804480,0.002421,-0.002421
240714633,"6288",0.8500000,0.0500000,-0.0500000,5400.0000000,150.3000000,-150.3000000,307.1570000,"6288.01",18.0370154,0.0031282,-0.0031282,7.8594400,0.5567220,-0.5567220,2459895.1132780,0.003274,-0.003274
292469572,"6289",1.0400000,,,5620.2000000,171.2000000,-171.2000000,608.9950000,"6289.01",3.7077543,0.0000079,-0.0000079,11.5364000,,,2459905.1323750,0.001596,-0.001596
293853437,"629",2.3800000,0.0900000,-0.0900000,9165.0000000,230.7000000,-230.7000000,333.3790000,"629.01",8.7179665,0.0000123,-0.0000123,12.3121000,0.4699850,-0.4699850,2459221.6892960,0.000718,-0.000718
256576519,"6290",0.9600000,0.0500000,-0.0500000,5265.0000000,134.1000000,-134.1000000,151.7130000,"6290.01",17.6037996,0.0001319,-0.0001319,2.7461500,0.2162250,-0.2162250,2459893.8092260,0.005064,-0.005064
26390980,"6291",2.2600000,,,5061.0000000,122.0000000,-122.0000000,449.6080000,"6291.01",5.2556421,0.0000394,-0.0000394,15.1084000,,,2459900.0512720,0.004082,-0.004082
238751619,"6292",1.6900000,0.1200000,-0.1200000,6202.0000000,190.1000000,-190.1000000,522.8590000,"6292.01",0.8236066,0.0000030,-0.0000030,5.5335000,0.4777950,-0.4777950,2459908.7355580,0.002586,-0.002586
34977731,"6293",0.9300000,,,4831.0000000,122.0000000,-122.0000000,322.0600000,"6293.01",13.3673993,0.0001442,-0.0001442,9.6199700,,,2459899.1681880,0.002667,-0.002667
34977731,"6293",0.9300000,,,4831.0000000,122.0000000,-122.0000000,322.0600000,"6293.02",405.0756576,0.0033399,-0.0033399,9.3157300,,,2459480.3914560,0.004333,-0.004333
434813314,"6294",0.7500000,0.0500000,-0.0500000,4753.0000000,137.7000000,-137.7000000,217.4430000,"6294.01",9.2887040,0.0000184,-0.0000184,9.6228400,0.7083790,-0.7083790,2459893.5180100,0.000889,-0.000889
456171328,"6295",1.6700000,0.0800000,-0.0800000,6199.0000000,209.9000000,-209.9000000,420.6830000,"6295.01",1106.2208340,0.0000010,-0.0000010,14.7860000,0.7144690,-0.7144690,2458799.4196980,0.000008,-0.000008
373894336,"6296",1.8800000,0.0800000,-0.0800000,6696.0000000,218.3000000,-218.3000000,853.9190000,"6296.01",4.2234273,0.0011686,-0.0011686,14.4033000,0.8235510,-0.8235510,2459908.3700970,0.004330,-0.004330
369907772,"6297",1.9100000,0.0900000,-0.0900000,6707.0000000,149.3000000,-149.3000000,773.6280000,"6297.01",4.2771464,0.0000130,-0.0000130,13.3160000,0.7090080,-0.7090080,2459904.2987360,0.002130,-0.002130
285233023,"6298",1.4500000,0.0700000,-0.0700000,6240.0000000,159.7000000,-159.7000000,594.8390000,"6298.01",2.8577028,0.0000182,-0.0000182,7.7872400,0.6488290,-0.6488290,2459904.8574300,0.004135,-0.004135
140706833,"6472",2.0000000,,,7349.0000000,122.0000000,-122.0000000,1056.1800000,"6472.01",2.6808268,0.0000149,-0.0000149,14.3489000,,,2460011.1069920,0.004824,-0.004824
410303247,"6473",0.8700000,,,5636.0000000,122.0000000,-122.0000000,558.1890000,"6473.01",1.0992893,0.0000019,-0.0000019,7.4703700,,,2460011.9565160,0.001331,-0.001331
189097100,"6474",,,,8753.0000000,377.1000000,-377.1000000,1373.8000000,"6474.01",1.6069363,0.0004247,-0.0004247,,,,2460012.3699190,0.003674,-0.003674
132314633,"6475",1.6200000,0.0700000,-0.0700000,6685.0000000,134.4000000,-134.4000000,624.8240000,"6475.01",26.5988575,0.0001351,-0.0001351,15.7070000,0.9292030,-0.9292030,2459997.9199260,0.003330,-0.003330
380528770,"6476",1.3300000,0.0700000,-0.0700000,6381.0000000,132.0000000,-132.0000000,696.3390000,"6476.01",8.1168658,0.0000260,-0.0000260,10.8668000,0.6495290,-0.6495290,2459998.5056120,0.002485,-0.002485
11927677,"6477",1.7600000,0.0900000,-0.0900000,6206.0000000,125.7000000,-125.7000000,883.1350000,"6477.01",3.6860654,0.0000086,-0.0000086,12.7501000,0.7297780,-0.7297780,2460006.6877070,0.002303,-0.002303
332657786,"6478",0.2300000,0.0100000,-0.0100000,3275.0000000,157.0000000,-157.0000000,38.6057000,"6478.01",1462.2115148,0.0000010,-0.0000010,4.5351000,0.1390160,-0.1390160,2458536.7665820,0.000010,-0.000010
181208298,"6479",1.0600000,0.0500000,-0.0500000,6037.0000000,129.4000000,-129.4000000,455.7490000,"6479.01",2.9193825,0.0000021,-0.0000021,12.0124000,0.6329780,-0.6329780,2460008.6430880,0.000573,-0.000573
78672342,"648",3.5600000,0.4400000,-0.4400000,6492.5000000,372.3000000,-372.3000000,637.2570000,"648.01",2.9763800,0.0017500,-0.0017500,11.0372000,1.5285400,-1.5285400,2458471.3017200,0.006910,-0.006910
81089255,"6480",1.4300000,0.0500000,-0.0500000,7459.0000000,134.6000000,-134.6000000,564.1580000,"6480.01",750.2395535,0.0000010,-0.0000010,9.6877800,0.4174590,-0.4174590,2460010.4459520,0.000012,-0.000012
101225566,"6481",0.9000000,0.0500000,-0.0500000,5159.0000000,125.2000000,-125.2000000,318.7410000,"6481.01",6.2796518,0.0000226,-0.0000226,6.3857300,0.4971530,-0.4971530,2460007.8979620,0.002794,-0.002794
189300053,"6482",1.5800000,,,5782.0000000,122.0000000,-122.0000000,910.1540000,"6482.01",1483.5175058,0.0000011,-0.0000011,17.4711000,,,2458522.2141360,0.000011,-0.000011
355449539,"6483",0.7800000,0.0500000,-0.0500000,4961.0000000,124.4000000,-124.4000000,242.2230000,"6483.01",5.2076995,0.0000082,-0.0000082,6.0277800,0.5852200,-0.5852200,2460007.2579890,0.001479,-0.001479
294394558,"6484",0.7800000,0.0500000,-0.0500000,5057.0000000,132.6000000,-132.6000000,212.6590000,"6484.01",18.2457829,0.0001212,-0.0001212,3.8721700,0.2916010,-0.2916010,2459989.4623430,0.004414,-0.004414
281286325,"6485",1.2600000,,,5782.0000000,122.0000000,-122.0000000,843.3790000,"6485.01",17.0180939,0.0000526,-0.0000526,14.5502000,,,2460013.5569440,0.002860,-0.002860
46772529,"6486",0.8100000,0.0600000,-0.0600000,4678.0000000,117.5000000,-117.5000000,271.7100000,"6486.01",10.6332248,0.0000086,-0.0000086,15.9854000,1.1344200,-1.1344200,2460011.8478240,0.000612,-0.000612
37754672,"6487",1.5400000,0.0700000,-0.0700000,6466.0000000,124.9000000,-124.9000000,633.3640000,"6487.01",14.1351900,0.0000593,-0.0000593,9.8221200,0.8728310,-0.8728310,2459994.4350050,0.003920,-0.003920
238124845,"6488",1.0200000,0.0500000,-0.0500000,5560.0000000,131.7000000,-131.7000000,298.5670000,"6488.01",8.0850515,0.0000544,-0.0000544,3.8920200,0.2930380,-0.2930380,2460010.2585740,0.005435,-0.005435
423445163,"6489",0.6700000,0.0500000,-0.0500000,4593.4000000,112.4000000,-112.4000000,186.8720000,"6489.01",2.9178820,0.0000108,-0.0000108,3.0881300,0.2917200,-0.2917200,2460010.7057900,0.003515,-0.003515
460316238,"6638",0.8200000,,,5359.0000000,125.0000000,-125.0000000,453.7930000,"6638.01",4.1400970,0.0000035,-0.0000035,16.9028000,,,2460092.2791420,0.000750,-0.000750
446918603,"6639",1.4000000,0.0700000,-0.0700000,5831.0000000,127.1000000,-127.1000000,597.6980000,"6639.01",8.0136668,0.0000248,-0.0000248,11.8250000,0.6475090,-0.6475090,2460117.1370390,0.001863,-0.001863
55092869,"664",2.7871499,,,5370.0000000,,,99.1596000,"664.01",4.7359232,0.0002966,-0.0002966,13.5752589,0.2115415,-0.2115415,2459988.8844200,0.000917,-0.000917
167654347,"6640",0.7100000,0.0500000,-0.0500000,4758.0000000,121.4000000,-121.4000000,201.4130000,"6640.01",16.9356875,0.0000607,-0.0000607,3.5973100,0.3451850,-0.3451850,2460128.6548860,0.003655,-0.003655
241525834,"6641",0.6400000,0.0200000,-0.0200000,3314.0000000,157.0000000,-157.0000000,297.8330000,"6641.01",1.9647786,0.0003361,-0.0003361,15.9566000,0.9347470,-0.9347470,2460092.6735410,0.002102,-0.002102
23111,"6642",1.4600000,,,6022.0000000,122.0000000,-122.0000000,850.4230000,"6642.01",3.3421583,0.0000096,-0.0000096,16.3017000,,,2460093.3973590,0.001677,-0.001677
332887363,"6643",2.1100000,0.1000000,-0.1000000,6431.0000000,123.7000000,-123.7000000,1015.3900000,"6643.01",4.8332515,0.0000244,-0.0000244,14.6312000,0.8309210,-0.8309210,2460088.1164500,0.003743,-0.003743
149450435,"6644",0.8300000,0.0500000,-0.0500000,5247.0000000,128.6000000,-128.6000000,308.1780000,"6644.01",42.7305626,0.0001799,-0.0001799,4.0381500,0.2795260,-0.2795260,2460150.0153470,0.005175,-0.005175
15827263,"6645",,,,4536.1000000,210.1000000,-210.1000000,,"6645.01",3.9525732,0.0000304,-0.0000304,,,,2460505.2096650,0.007609,-0.007609
346855283,"6646",1.3800000,0.0600000,-0.0600000,6967.0000000,137.4000000,-137.4000000,191.4720000,"6646.01",17.7505864,0.0002228,-0.0002228,4.7296300,0.2305900,-0.2305900,2459763.6572930,0.002367,-0.002367
439943973,"6647",1.5200000,0.0700000,-0.0700000,5684.0000000,122.6000000,-122.6000000,174.3970000,"6647.01",3.9963956,0.0000122,-0.0000122,3.5247500,0.2248010,-0.2248010,2460606.9956220,0.003072,-0.003072
440150441,"6648",1.2000000,0.0600000,-0.0600000,6153.0000000,129.3000000,-129.3000000,185.3500000,"6648.01",20.8639900,0.0052691,-0.0052691,3.8434000,0.2531540,-0.2531540,2459879.9452520,0.006725,-0.006725
258940847,"6649",1.3700000,0.0600000,-0.0600000,6336.4000000,109.9000000,-109.9000000,201.2100000,"6649.01",5.9867942,0.0000353,-0.0000353,10.5818000,3.9759200,-3.9759200,2459881.3629390,0.001938,-0.001938
73723286,"665",1.4764100,0.0761156,-0.0761156,6157.0000000,194.0000000,-194.0000000,131.0180000,"665.01",14.0661090,0.0000034,-0.0000034,21.5662738,1.1158980,-1.1158980,2458547.3024880,0.000242,-0.000242
64837857,"6650",1.3700000,0.0600000,-0.0600000,6500.6000000,163.2000000,-163.2000000,237.1690000,"6650.01",20.3292125,0.0000087,-0.0000087,14.2065000,0.5936070,-0.5936070,2460582.7116650,0.000331,-0.000331
64837857,"6650",1.3700000,0.0600000,-0.0600000,6500.6000000,163.2000000,-163.2000000,237.1690000,"6650.02",30.5055627,0.0003279,-0.0003279,5.6599300,0.3754270,-0.3754270,2460578.5267180,0.004304,-0.004304
64837857,"6650",1.3700000,0.0600000,-0.0600000,6500.6000000,163.2000000,-163.2000000,237.1690000,"6650.03",8.9965133,0.0000222,-0.0000222,4.2607900,0.2147380,-0.2147380,2460599.0868210,0.001767,-0.001767
64837857,"6650",1.3700000,0.0600000,-0.0600000,6500.6000000,163.2000000,-163.2000000,237.1690000,"6650.04",,,,5.1883300,0.3655250,-0.3655250,2459878.0348950,0.034347,-0.034347
174328045,"6651",1.8000000,0.0800000,-0.0800000,5818.9000000,107.5000000,-107.5000000,212.1280000,"6651.01",5.0569708,0.0000150,-0.0000150,5.0926400,0.2867090,-0.2867090,2460601.0858240,0.002600,-0.002600
90935909,"6789",1.0200000,0.0500000,-0.0500000,5589.8000000,113.6000000,-113.6000000,447.0500000,"6789.01",4.2221583,0.0000128,-0.0000128,7.9312300,0.4891150,-0.4891150,2460143.9891180,0.002069,-0.002069
308050066,"679",1.9100000,0.0900000,-0.0900000,6655.0000000,83.0000000,-83.0000000,320.6710000,"679.01",11.1755425,0.0000057,-0.0000057,17.5706000,0.8343020,-0.8343020,2460004.8932820,0.000454,-0.000454
129458276,"6790",1.4100000,0.0700000,-0.0700000,6057.0000000,131.8000000,-131.8000000,691.4230000,"6790.01",6.1030299,0.0011084,-0.0011084,16.3974000,0.8467220,-0.8467220,2460140.9277130,0.001355,-0.001355
